age,monthly_income,employment_type,digital_txn_count,bill_payment_score,mobile_usage_score,repayment_status
32,44288,0,154,0.3114157538811587,0.14720246109790902,0
25,38422,0,72,0.4381223470808632,0.508821448490995,1
54,28205,2,196,0.35891299099803065,0.9218958025766426,0
57,23830,2,85,0.5662048235071453,0.859567588811114,1
35,13412,2,30,0.23792416224498347,0.9687534424428031,0
56,8666,1,2,0.9886565549140125,0.6504790652781709,0
35,42045,1,29,0.5008699533821656,0.675814866416092,1
43,25786,2,148,0.19416207741450964,0.625022998931492,0
26,56721,2,98,0.47706674956727246,0.6228189228581973,1
41,10515,0,133,0.8664151295248242,0.14712034506758465,0
43,46973,0,159,0.021806793124395596,0.5437389561639286,0
36,31627,1,169,0.6795541191072888,0.38606793345172574,1
35,20198,1,189,0.547967796793928,0.44253721577729344,1
45,8985,0,159,0.16955799437013552,0.5236005730592374,0
56,50903,2,98,0.8174764393049206,0.1283961718022516,1
31,45935,0,85,0.36888462237400566,0.35948773385211985,0
35,34475,1,166,0.29380202881550743,0.06344956087660358,0
24,45216,1,63,0.828125191856901,0.9796681304223991,1
41,58462,0,117,0.6385250461916646,0.11852802882012614,1
33,24403,0,157,0.8982590836748244,0.2585247385449545,1
42,8681,0,190,0.6298837036711994,0.8912929267033972,0
39,31019,1,113,0.7408176579321153,0.4827100462391418,1
54,58348,2,158,0.8364458962596129,0.1356372015206303,1
34,32586,0,86,0.05473963590993691,0.3842305380393489,0
24,54724,1,39,0.7760489588693803,0.11586799419138583,1
47,47292,1,160,0.6137064818495768,0.20021599708450177,1
49,42521,1,190,0.06950779651519323,0.05202984694984503,0
48,44850,0,24,0.5085779218687151,0.4382274945490999,1
55,41770,0,163,0.08245807798395388,0.8066361217252598,0
28,10629,2,151,0.7359472017232224,0.5859691786998955,0
36,32710,1,94,0.546501713897883,0.6063453054846117,1
56,35328,0,185,0.9535735374122973,0.20058403008324033,1
50,17278,1,166,0.18313537157176984,0.3438938432523665,0
38,13417,1,45,0.6060334525203784,0.845242103840832,0
22,58352,2,137,0.21158213457049135,0.08785618432651454,0
33,39765,0,31,0.6140649847273983,0.8579306536685337,1
24,13963,0,96,0.7226497023608565,0.48369002626478563,0
46,53552,1,163,0.7223043293295386,0.8371474313251173,1
45,42292,1,155,0.8150739906826099,0.31800641939440033,1
50,30009,2,143,0.8535502279583167,0.3388429515830208,1
31,32675,2,15,0.07727172626717704,0.7516048683231428,0
27,41175,2,17,0.34326715707240407,0.7849961733922202,0
51,11731,2,135,0.6871225203598057,0.22964467799014676,0
30,45563,2,74,0.49858628739121214,0.9728713248219055,1
59,16332,2,197,0.1906759467547915,0.08449010424482895,0
33,24177,1,0,0.552709570166698,0.06850296310213089,0
51,28718,2,189,0.4074356527661438,0.5955042152861028,1
27,7911,1,124,0.3900382776543051,0.7227407677716214,0
56,23799,1,37,0.8097537174356638,0.9608861292249739,1
40,54402,0,44,0.40759833383218125,0.40494578079886157,1
24,20194,1,185,0.026454505480424162,0.025291408989633113,0
27,9951,1,80,0.058063338891091276,0.602896339446407,0
21,45866,2,128,0.8562440416916203,0.28969602059877186,1
33,33333,1,31,0.9606008100125213,0.43294712119540224,1
42,26673,2,135,0.6884093364557076,0.48846948224993525,1
41,53885,2,117,0.3643682941000802,0.06451261073803383,0
42,45870,2,39,0.9386003157947275,0.4859817845641028,1
48,10565,0,183,0.6628030863757358,0.42631966680431477,0
29,27821,2,190,0.8443335491993377,0.7125442652865932,1
46,30494,1,73,0.7658523040370093,0.6456659112123446,1
29,38941,2,110,0.3791393157725924,0.18521571815056104,0
35,13624,2,102,0.4787022008507855,0.20613891821039698,0
30,52162,2,102,0.1861321543680995,0.25100617877437326,0
44,51024,0,73,0.29201410044073406,0.17895044029717733,0
28,5835,1,163,0.7781256612865217,0.6572131996684671,0
44,23646,0,113,0.8939783918831082,0.9944301792002705,1
36,16824,1,122,0.7244604232514118,0.6521083405159366,1
46,42335,0,56,0.4651736966566383,0.6066815461912912,1
47,8815,1,73,0.08650926893974753,0.40992793335107247,0
57,54398,0,82,0.056947948698448214,0.3125802588597607,0
24,7429,2,172,0.3743255646128538,0.9110737569064792,0
44,46950,0,78,0.4638217187676631,0.969001874142153,1
39,46886,0,129,0.6091206222132969,0.4967761755877278,1
56,49398,2,92,0.00648952138699721,0.29020049550655747,0
59,59439,2,195,0.9897228904663063,0.7701222076697677,1
30,7607,1,49,0.3639388834040429,0.13245679086687845,0
45,30650,1,28,0.8480946638011214,0.7655882376436816,1
38,43698,1,80,0.5349667056654044,0.8189483743113387,1
39,37353,0,9,0.1304394545333465,0.12490394462716736,0
56,41790,1,154,0.7975655525345219,0.9768614687965638,1
30,16991,0,116,0.7098270749198761,0.9855122903884784,1
53,26168,0,142,0.527436084929228,0.9367194793273512,1
25,36099,1,59,0.51455309133378,0.4960348094062643,1
55,44385,1,158,0.08747960575092806,0.24607414227682844,0
54,40919,0,148,0.6558489485738741,0.582009280881913,1
53,36416,2,59,0.9112451557542998,0.4199338384714357,1
41,10580,2,57,0.09324491922135836,0.2059486447171971,0
37,12054,0,168,0.2635114506489049,0.4236764096178476,0
42,29090,1,173,0.9023079734420988,0.6638898356775905,1
57,45387,0,44,0.2843439098197933,0.07091331078599106,0
35,20823,0,123,0.6539436721799263,0.3334180014460165,1
55,51015,1,25,0.5348181649431442,0.017794890012825193,1
48,42341,2,101,0.5963276050038621,0.7494955054616756,1
27,20339,0,50,0.4157889015772531,0.6406912676167008,1
52,8491,2,163,0.2999914705537111,0.06267213470196586,0
31,5706,2,51,0.04853345072966897,0.9647375596019678,0
30,36957,1,50,0.7442809392941642,0.022621557127100678,1
29,20728,0,130,0.7460934621942268,0.5899606464760886,1
34,11997,0,13,0.6707257400787232,0.7763674617990558,0
33,43001,2,176,0.6436337881196206,0.787896313044723,1
45,43523,2,0,0.24371713216752622,0.034285135593203786,0
22,30163,1,184,0.02234493376629121,0.9064151326404393,0
55,22718,2,144,0.8087153968854397,0.9184516719271222,1
27,26972,1,177,0.4911385356958269,0.5613903731543727,1
41,23231,0,13,0.30683813070261834,0.4820831988871461,0
38,44619,1,186,0.10193190678057007,0.04486746306259981,0
23,17126,2,80,0.0627215909013884,0.5619541425098686,0
59,28595,0,2,0.3488667217951773,0.40937908177023075,0
31,45633,1,97,0.8047370647669405,0.7728064074086561,1
59,17118,0,39,0.9187237493338305,0.40388356688608784,1
44,8317,1,88,0.8967513646130647,0.6835808333247098,0
39,49980,2,124,0.9200008347496549,0.1014081462375308,1
24,49115,2,193,0.9077253431293427,0.13295227076596694,1
46,48158,0,161,0.5272247516003958,0.13971019064915835,1
58,52631,0,94,0.21941563855690382,0.04552549979974352,0
52,54316,0,8,0.7980465828368204,0.5413288592698038,0
59,44828,1,93,0.213712974852579,0.793967726043636,0
56,20504,2,83,0.2672072767565691,0.6104112036936661,0
57,8057,0,20,0.23325432182254846,0.5749548855528562,0
53,31660,0,24,0.5149824036958058,0.6806239284027364,1
56,42196,0,101,0.3218275081690799,0.3396453230720148,0
23,5402,1,121,0.15415604962534146,0.3619540716482289,0
29,13605,0,171,0.4531734118938824,0.31427009822092256,0
28,20761,0,24,0.873907238785167,0.7121089328535756,1
53,58309,1,136,0.5705528549499722,0.1616403356707743,1
26,32043,1,102,0.8783356058875871,0.013025280312924381,1
59,38635,0,189,0.1958721850791374,0.5961964467224924,0
24,18779,0,153,0.166973873672554,0.9423813647342054,0
33,20155,1,56,0.5755771256984202,0.6094079169963047,1
22,45978,2,36,0.46332890154627304,0.7829216529408951,1
25,38132,1,15,0.6601726416469569,0.6727907094660301,1
47,28851,2,36,0.7946267910267816,0.49743665352301625,1
52,20366,0,75,0.7513072956521765,0.718392401783846,1
41,33408,0,151,0.9422611736585611,0.8241041238552218,1
28,11571,2,25,0.39825640915701155,0.224731644171698,0
58,54731,1,19,0.20638674224818077,0.33613048048314553,0
28,19017,0,136,0.5509126399478858,0.22372573250328387,1
23,44236,2,102,0.1107431201911856,0.452172955590441,0
23,9150,1,28,0.28885112333163143,0.8850645509166676,0
42,50833,2,30,0.20788805526314447,0.34520710083533235,0
26,24423,1,18,0.3965637167970809,0.37446688913055337,0
22,9137,1,147,0.11121657500221538,0.8603672346719318,0
43,34992,1,26,0.03184174454809785,0.5153743307446752,0
22,50004,1,93,0.6567940046300318,0.5354489996474344,1
58,33902,2,84,0.6102489782898048,0.8608012033322129,1
37,54604,2,43,0.7083589360386612,0.4905267370254732,1
55,49921,2,162,0.660386440271344,0.6815575346293953,1
54,18833,2,112,0.1142946811423835,0.08564466587406072,0
43,6381,2,198,0.2910788813756463,0.1786317131268853,0
50,13154,1,149,0.12952660990035236,0.4043762007162456,0
28,39235,0,73,0.8429724020485632,0.49483906781987486,1
42,18439,0,86,0.7469036553555233,0.9657337012362295,1
56,24122,2,142,0.20152700291824244,0.97065163304779,0
25,28956,2,93,0.3413092404898934,0.8511970874787617,0
33,22264,0,97,0.9666149922642142,0.31559883528557453,1
49,49774,1,140,0.5941593578796515,0.9640282908324397,1
51,8149,2,131,0.8011555973011573,0.6893408646762126,0
36,29660,1,55,0.26459103476872914,0.3929401278174004,0
50,45660,0,150,0.2100529201793052,0.7016749169847664,0
36,25528,0,96,0.7839169288465484,0.01652272978652658,1
32,53904,2,97,0.6858724552314401,0.14615468227421358,1
37,6168,1,33,0.6809779292117637,0.8296857115563677,0
36,50124,2,99,0.5526345818291939,0.6455736368731712,1
32,40897,0,144,0.5635783427765488,0.364194701291884,1
28,20032,1,155,0.7356975053062538,0.5006666402227188,1
40,57797,2,13,0.2700024811211953,0.905142149645767,0
23,40294,2,161,0.35276846585695576,0.6315781094790865,0
36,48827,2,111,0.8716367705200551,0.39814928393433024,1
50,8516,0,74,0.30886520101215775,0.12032665739753501,0
43,24751,2,184,0.546309571379299,0.293746801625561,1
48,35373,1,96,0.7026394640066841,0.9783402327965833,1
25,35270,2,120,0.9999248268331765,0.4373630628517775,1
40,15386,0,54,0.43529133149533195,0.47183946384486086,1
21,41323,2,193,0.4280928766249438,0.4985980323970154,1
50,53780,0,116,0.8425883794336675,0.8841040229482111,1
41,19157,0,92,0.8055031112598633,0.6039282843853099,1
40,42879,1,36,0.7310758817345485,0.6936770364519221,1
26,44520,1,195,0.4632296374090289,0.389413542549104,1
42,54597,2,25,0.3239391201607158,0.02908761858897435,0
38,44132,0,188,0.6087304825848486,0.9309729142428443,1
28,8626,0,66,0.8762232931316409,0.9491276809164064,0
59,25400,1,83,0.8837774582085866,0.9491530533480511,1
52,41643,1,179,0.10849834507043843,0.9436870866467165,0
53,43265,2,17,0.42835028381315066,0.815241941069561,1
36,20979,0,180,0.46472195619874945,0.6845960501163268,1
32,16529,1,190,0.9776153675237532,0.8445099182672856,1
58,21645,2,180,0.6779980152425845,0.6005462390010362,1
54,31424,0,26,0.40724641726207056,0.13436961389202362,1
34,59144,0,30,0.026057885985593,0.39121816504142104,0
56,18382,1,105,0.5653851600991959,0.9712949119729375,1
53,9025,2,128,0.09607597563835613,0.3511378135956563,0
43,48226,1,5,0.8344499573477631,0.8678279137313695,0
22,18844,2,10,0.7525186605703621,0.09321147077486958,0
41,58374,0,161,0.46050915990817876,0.3341838423754696,1
22,9175,2,190,0.4292107795416997,0.3509533247273796,0
47,35519,2,180,0.8973389655687687,0.05160254310898016,1
29,14174,2,17,0.2884583504181284,0.11909433018675497,0
21,8443,2,20,0.2490199621067708,0.19316521112177099,0
31,26395,2,18,0.9391974328257621,0.8378155908101129,1
23,15725,1,3,0.8092458367534826,0.06340198993980639,0
43,38461,2,76,0.8206255930671946,0.2987009013443872,1
46,46115,2,115,0.19519381427592553,0.010175002589267512,0
24,49548,0,156,0.1432959914309344,0.6956277454030247,0
38,36351,2,24,0.0260295498171349,0.6203030900433798,0
26,23196,0,183,0.23704150891868003,0.6449822620531418,0
55,51609,1,76,0.7741904917143247,0.3743827847146187,1
42,19254,1,190,0.24003841876414977,0.20826782126756904,0
35,19021,2,154,0.7291032835948762,0.7203202132860334,1
42,51136,1,187,0.2519082653674215,0.8111178727406951,0
57,10724,2,48,0.3952924979506717,0.13860149809820177,0
32,33690,1,64,0.9831622899114084,0.48682942793742134,1
58,6407,2,165,0.24481173128413558,0.2487156819788625,0
38,13032,2,82,0.37637062729826765,0.16810686120613372,0
55,52340,0,179,0.30108718046521366,0.7343253134949991,0
50,22794,0,0,0.10962498633000228,0.538096935472837,0
44,24881,0,167,0.48989414213082494,0.21618533237866777,1
50,25756,0,80,0.3786906633330023,0.3100000112115451,0
34,45162,2,20,0.6948870858072801,0.9666536713277424,1
26,34416,1,85,0.8175945469515462,0.8486795647085567,1
23,54703,2,14,0.5442497144956385,0.8799467428731284,1
36,49354,0,49,0.03219642208733686,0.460012097080708,0
27,30752,0,47,0.6189223562347216,0.623807263920875,1
34,17926,1,159,0.055390730020939194,0.3767677402044116,0
29,58484,0,48,0.6163563235990249,0.07771197568889054,1
35,38765,2,195,0.6850299492691885,0.40106931065678253,1
41,58228,2,107,0.19776762761751843,0.5939807532071447,0
55,19390,2,44,0.819346148721771,0.2871442707681314,1
22,43867,2,31,0.9110851315740486,0.8479505747274158,1
47,26939,2,131,0.8130869641138196,0.15110015917459863,1
22,32307,1,192,0.30510919021208216,0.3671290894369199,0
55,35828,2,96,0.5866430124456344,0.12490390532420292,1
38,33513,0,198,0.9148151491912277,0.40483213398522533,1
34,58204,0,192,0.3206647262228499,0.03966130497427045,0
40,59455,0,79,0.820027822265425,0.27254939506164544,1
38,29502,0,145,0.009475131261696523,0.4007352551136837,0
30,35063,1,53,0.00364670278467627,0.47816536327669157,0
45,27486,0,126,0.7597116603389674,0.5436963584751419,1
22,51277,1,174,0.7614475821271212,0.2749911297899189,1
45,43258,0,133,0.7889771878522938,0.5230413346148723,1
53,36692,1,65,0.9300268378881623,0.5090046215620598,1
56,43384,1,136,0.11790631182028422,0.3161780508762084,0
51,20958,1,195,0.23198498498368836,0.8302003306564782,0
34,40016,0,108,0.9037249203738076,0.5456411265935651,1
21,22232,1,22,0.17723619777235344,0.332269718746545,0
36,15748,2,106,0.682229267576584,0.9473385120807765,1
23,15514,2,170,0.5304630000408154,0.845112413071161,1
55,27738,0,50,0.08319367685150725,0.9825878115518009,0
26,13695,2,71,0.28526366194153285,0.6922338746454207,0
45,13070,2,102,0.5203722164409679,0.37822290550604687,0
33,32765,2,152,0.8523501166838341,0.2808606666790123,1
54,46662,0,79,0.7075384896146737,0.663317843674481,1
28,57777,0,162,0.621883161454933,0.9808165824953037,1
41,35761,2,144,0.4960328899414148,0.6267150801038488,1
54,21698,0,17,0.2986839838141343,0.8816149409898382,0
24,20123,1,154,0.11924491131926118,0.3291034310477686,0
45,40144,2,142,0.40907603456609554,0.4069537824742556,1
35,30616,0,80,0.028518493911292575,0.9062752395893533,0
24,42146,0,106,0.2110558892668506,0.7568667019578188,0
32,16182,2,68,0.43248337587265984,0.9814103203679058,1
52,29833,0,79,0.41860518567191507,0.7747642097322419,1
52,38342,2,142,0.0442954309969924,0.44851570721823175,0
48,36331,0,41,0.5890601535252913,0.5310680198223631,1
33,51098,1,33,0.5496842558532362,0.9005154924631367,1
51,31128,2,47,0.07810430402091284,0.5516467360980479,0
34,36556,1,135,0.9431630524604393,0.2553973741644452,1
40,26969,2,137,0.09938277895086012,0.43561981276994943,0
38,26876,0,4,0.8548341512373361,0.5163159888491179,0
49,13949,1,115,0.00030973191500593966,0.09671983355112956,0
26,56962,0,175,0.8822810950453831,0.7437626742528902,1
52,29518,2,116,0.019719732204312557,0.10935393335497301,0
49,10670,2,153,0.757812031892116,0.40491771336880567,0
22,29099,2,107,0.36169081130025293,0.8046224415404045,0
43,44335,2,22,0.7382168001363199,0.4675703616132969,1
39,17716,2,61,0.4017452054249785,0.842015519718508,1
51,57611,1,12,0.07090792233184173,0.341881322056115,0
25,43885,2,136,0.7675066953953641,0.9576362939984354,1
39,58144,0,19,0.07125268532136497,0.20946843180523556,0
54,12837,1,91,0.922120435961218,0.03826414498930131,0
30,54355,0,107,0.050974035791661376,0.8724265429904186,0
45,52299,2,184,0.47932527777151546,0.7522027159504082,1
22,24159,0,151,0.7230344308507957,0.2319838370673728,1
31,56144,1,107,0.39324646479203773,0.9847416071366739,0
51,56395,1,32,0.2172334745924347,0.5022801292685278,0
35,46266,1,147,0.759090961396027,0.9510654401441635,1
29,55839,0,187,0.7842947047887264,0.5050287713869993,1
43,41877,1,175,0.9226949839543672,0.471874586771291,1
39,56012,0,63,0.3761651104310777,0.44913853714446506,0
29,26560,2,29,0.5062517344973269,0.3348752761329502,1
55,22106,2,107,0.36312844284607204,0.5337014971765517,0
41,51289,0,72,0.2570818218513682,0.45255466194856786,0
29,13720,1,108,0.7510329615376086,0.03674687662355414,0
48,42661,0,144,0.33965184501695544,0.2604352334235025,0
27,54495,0,99,0.42814944199235205,0.2131228001055584,1
36,33362,0,13,0.40367365762402785,0.8674356023210665,1
36,33258,2,18,0.7126612256467458,0.5988699772268414,1
53,26782,0,70,0.9177956261106798,0.7636831004497274,1
24,46168,2,58,0.6667560613073773,0.9568260377492805,1
24,26120,0,194,0.4715825960942326,0.64403927252641,1
59,24790,2,96,0.7792051147388834,0.9826099914047444,1
37,32912,0,43,0.6409713241221375,0.3117640516521296,1
57,52374,0,159,0.060610357117813485,0.18626718231289385,0
59,47907,1,110,0.09566358641884165,0.40330988799291145,0
49,55071,1,10,0.03791694407363333,0.470799414935808,0
56,59971,0,105,0.45681632620631984,0.8953615428525851,1
58,39812,0,1,0.8258534343389649,0.5599404390366763,0
59,54570,0,124,0.31308316935135205,0.292180999418017,0
57,55901,0,195,0.3841601830924817,0.7426342828675209,0
55,55251,1,144,0.9094771083678906,0.5058319371390709,1
27,41160,2,93,0.8369034453166548,0.16213194527517016,1
47,24156,0,167,0.66504811238256,0.5768197875912522,1
48,15672,1,173,0.2668037820922513,0.9113945368072839,0
42,19444,0,92,0.1170414826884435,0.8426226174758201,0
34,11784,0,3,0.016058822680113716,0.5868099726353311,0
27,22929,2,165,0.10701067260442088,0.37708317388498813,0
57,6070,0,62,0.29259644362394277,0.08697875106421116,0
42,27906,0,28,0.5517900635794957,0.4696489233316238,1
25,39618,2,18,0.06400008275238689,0.7520794375295792,0
22,59205,2,90,0.136227778318449,0.3602737197330106,0
47,50158,2,28,0.18108070230794104,0.2354468255516644,0
41,7939,2,162,0.6319820929833062,0.9313797192709534,0
58,34841,1,115,0.6157897989801244,0.8215557004579924,1
35,47863,1,69,0.5507657263721529,0.6382756194201447,1
41,21301,1,122,0.2505014246959396,0.13678334392051938,0
30,12194,0,22,0.371119691218732,0.14490884040617302,0
43,10851,2,45,0.09668971633774304,0.10321959145577897,0
59,21378,2,171,0.22646060375805488,0.6162966668927432,0
25,5678,1,175,0.8977052264725804,0.115562796473336,0
21,35640,0,179,0.9796917464358285,0.842627198862633,1
33,38756,0,7,0.6476595856402947,0.9929650018193221,0
41,34777,0,182,0.9168232920234202,0.36634818470866526,1
46,31183,1,65,0.6427419004014251,0.45366984696709745,1
41,32445,0,167,0.03319648610546988,0.7116671769856787,0
38,6502,0,158,0.996762584986409,0.9371530063257658,0
57,55941,0,175,0.0989523016865349,0.8940937735563851,0
52,26665,2,99,0.6826418014450607,0.057591828749848584,1
56,21198,1,60,0.25283620307479004,0.16907180255676502,0
37,26411,2,111,0.39198111290696014,0.7545971985577923,0
